"CP","Năm","Kỳ","DebtEquity","CurrentRatio","QuickRatio","GrossMargin","NetMargin","CashFlow_to_Profit","CashFlow_to_Debt","SellingExpense_Ratio","debt_to_asset","EBIT_to_Interest","AssetTurnover","ROA","ROE"
"FPT","2013","4","1.2986857998524","1.4273902622538","1.0546521270189","1.8548212667723","0.04200939720282","1.5293262206726","0.0798740358453","-0.042338903707522","0.53145175992966","-11.441633099195","0.64045149525989","0.026904981253513","0.065746545093496"
"FPT","2014","1","1.150002152172","1.5058460633513","1.0885505531675","1.8762290580543","0.033266465656748","-0.82932303993299","-0.035637587627896","-0.031699858872428","0.49925459566059","-9.2251603692437","0.62290306665582","0.020721783474389","0.047731349494858"
"FPT","2014","2","1.1709829307901","1.480034908866","1.0642593093337","1.8545677305926","0.04001582687314","1.8781616284997","0.093372930142143","-0.036255779588667","0.5001127830941","-7.1341416576461","0.60143921682383","0.024067087575139","0.056351586476078"
"FPT","2014","3","1.4403071706537","1.3914158276441","1.0181927440276","1.8807868865853","0.028870798416731","1.123020098468","0.040950031073689","-0.030805334580231","0.55088749431066","-7.6020909227882","0.6756938139357","0.019507819893569","0.051003613563033"
"FPT","2014","4","1.6947205607469","1.2984811096097","0.94843319329189","1.8846804988236","0.029382590511537","0.46792763187285","0.016138463246744","-0.035366149591913","0.5915890635913","-4.7386854784213","0.67667272829527","0.019882397685825","0.056956949052716"
"FPT","2015","1","1.4750953269617","1.3779602268119","0.96950874848129","1.8044643287543","0.049142133052285","-0.33198595219848","-0.011903712183738","-0.060490081799511","0.55672044831388","-5.2057506936607","0.38914969046284","0.01912364586598","0.050670315302436"
"FPT","2015","2","1.2754053784415","1.3161707428977","0.92634297522865","1.8068387122502","0.048950123124289","1.8448989346437","0.068272500031048","-0.056115583493396","0.5605178710244","-4.9817547152097","0.41310346908485","0.020221465674774","0.046012031756352"
"FPT","2015","3","1.3743237528932","1.2938193761494","0.92951304107435","1.7990444546375","0.040836050904993","1.1896941511726","0.035588588979193","-0.061845218998352","0.578827445591","-3.1901145658971","0.40239044218401","0.016432036580709","0.039014974761988"
"FPT","2015","4","1.5528197871359","1.2974970498939","0.94093337353946","1.7934087714017","0.063389332373382","0.049172941911672","0.0021999454499645","-0.047919229392125","0.60827630487699","-5.0947256473022","0.40214603765007","0.025491768843239","0.065075891912115"
"FPT","2016","1","1.3203316243454","1.3485892366199","0.95559017788519","1.8008447752746","0.040830248544387","1.2028521213582","0.032113919053369","-0.070579265755234","0.56902712116329","-4.4601992742836","0.34283712618658","0.013998125072441","0.032480292287128"
"FPT","2016","2","1.3229690618026","1.3378760312106","0.98512009231537","1.7841664726871","0.057599103973113","2.866886024176","0.11117957707218","-0.064157921483582","0.56951643633858","-3.0126167582407","0.35347016793687","0.02035956495439","0.047294639500808"
"FPT","2016","3","1.4078474554738","1.3183112559453","1.0070909813408","1.7727815960656","0.047954635059393","3.3036459340253","0.10772178818487","-0.071600178351276","0.58469129855934","-3.8988365162992","0.36954750852189","0.017721515908275","0.042670706986878"
"FPT","2016","4","1.6128953964134","1.2638575798723","1.0044402649273","1.7752239087461","0.053319428059217","1.1923361951162","0.04511799810758","-0.067807629457636","0.61728280383032","-3.527679567507","0.41452877799549","0.022102437356806","0.057751356819114"
"FPT","2017","1","1.3374634513609","1.365971235838","1.0400597894723","1.7796255001739","0.043841011399933","-2.5503441258011","-0.070980754961","-0.077445442258835","0.57218582416004","-3.1453531359088","0.33631424037907","0.014744356446419","0.034464394307341"
"FPT","2017","2","1.308253735531","1.3719979326556","1.088491578424","1.7555391320198","0.051442744962211","2.7560672189901","0.095685389598043","-0.072599629997641","0.56677206469681","-4.1242996359216","0.3546592076295","0.018244643166584","0.042113265742698"
"FPT","2017","3","1.2782103394213","1.3803766682201","1.1017032851296","1.7769557331494","0.053792816862431","1.5676163015836","0.05792141498094","-0.069825648028166","0.56105896690206","-6.3618588950737","0.36476408940278","0.019621687859235","0.044702332157807"
"FPT","2017","4","0.89084548428382","1.4424053670626","1.3523464708","1.7718884499629","0.1136103785149","0.39926232106315","0.050929479496932","-0.069516987748685","0.4711360561655","-14.957680800783","0.49932570834391","0.056728582727171","0.10726498447949"
"FPT","2018","1","0.79936793774745","1.5100191904226","1.3977829514745","1.6094189217579","0.10714344640282","-0.23096771693979","-0.011171247470594","-0.088976635209797","0.4442492949764","-5.4210181505881","0.18994777638786","0.020351659398748","0.036620123402064"
"FPT","2018","2","0.89305494006699","1.4080321811576","1.3008070189586","1.6345311326409","0.10855933955393","2.4461355446552","0.12214214040389","-0.082560753324148","0.47175331321097","-12.562057632309","0.20825657820842","0.022608196588068","0.042798558237048"
"FPT","2018","3","0.98243897608287","1.3070021461407","1.1913408722927","1.6196739846139","0.12009788714695","1.3398969761052","0.072702800101866","-0.08408383086498","0.49557085384998","-15.874667262276","0.21495271199005","0.025815366546511","0.05117738882367"
"FPT","2018","4","1.0135686630488","1.2730885548271","1.1801928370927","1.6301718086289","0.11311995437543","1.6229496066912","0.088440287075245","-0.095721171819544","0.5033693072647","-12.183400100441","0.23388491134315","0.026457050500239","0.053273087803981"
"FPT","2019","1","0.85081821780181","1.3312048006276","1.2158953270715","1.5977519634578","0.11052793246542","-0.52696300878975","-0.025968574551821","-0.086223913609942","0.45969842398262","-7.7263800121858","0.19710645355033","0.02178576878651","0.04032149775889"
"FPT","2019","2","0.92185507169398","1.2644861151239","1.1576186746803","1.6223029131055","0.11598501804204","1.5719440556128","0.088162832261075","-0.082985974114797","0.47966940133599","-5.7022093221803","0.22471599664831","0.026063688925589","0.050090632748698"
"FPT","2019","3","0.98612796167215","1.1965324618785","1.104015467866","1.6083081753076","0.13514322194383","1.037378865067","0.064656418284396","-0.078687176134186","0.49650776823157","-10.331071437217","0.22010759284265","0.029746049271057","0.059079460206523"
"FPT","2019","4","0.99461439346027","1.1686032478743","1.0897759161522","1.6218032975227","0.093253237231654","2.9727403435028","0.13817544880003","-0.089550789404857","0.49864996298097","-6.6129354000777","0.24125047896998","0.022497388147638","0.044873614214541"
"FPT","2020","1","0.95208864820089","1.2360963580023","1.1597086789889","1.6041998813708","0.11267594074107","-0.59421429338025","-0.028029815711174","-0.093539625927814","0.48772818236424","-6.2279096994677","0.1926556271934","0.021707654033077","0.042375265017042"
"FPT","2020","2","1.0058846229969","1.2344039429242","1.1578845028245","1.6100639398626","0.12588971389629","2.7544676722294","0.14244403053049","-0.097875858558327","0.50146683984946","-11.944737205796","0.19435969388218","0.024467886255797","0.04907975679774"
"FPT","2020","3","1.0767077663259","1.2113821796325","1.1415481286274","1.6029753511858","0.12298053715586","2.0917253710184","0.1047325291894","-0.083071758595095","0.5184685990898","-12.574868198257","0.20004336017266","0.024601439888496","0.05109000127924"
"FPT","2020","4","1.2442659873523","1.1441407393938","1.0865014741101","1.5995108746356","0.11340454487272","2.4438678814857","0.10731491668722","-0.099066807117484","0.55442001721919","-9.3594258328107","0.20758853775769","0.023541483645205","0.052833351036744"
"FPT","2021","1","1.2541105530813","1.2149723755374","1.1436352111133","1.6184547938613","0.1194441791345","-0.86355549917747","-0.0340692869032","-0.11232245144154","0.55636603598123","-9.7779997925391","0.17057786975312","0.020374533631173","0.045926451272137"
"FPT","2021","2","1.3422876736687","1.1858639057143","1.1118490129086","1.6019095498701","0.11572147065656","2.1018314547034","0.084110664576484","-0.096036463864118","0.57306695875076","-4.210980163056","0.18394242486929","0.021286087922008","0.049858141360347"
"FPT","2021","3","1.373772967344","1.184013406148","1.1085022892137","1.6274080614048","0.12891880451802","1.4121019109491","0.061348568110149","-0.092149912280013","0.57872972109927","-5.8010405206804","0.18085177782065","0.023315194991598","0.055344979599408"
"FPT","2021","4","1.5068254332284","1.1779575479615","1.1273952316569","1.6174937504427","0.12159149290867","2.2544889044137","0.098427068774118","-0.1145306099268","0.60108909589602","-4.741948657072","0.19934310447273","0.024238425673888","0.06076150194072"
"FPT","2022","1","1.4217224707009","1.2150045009601","1.1538883813188","1.5937083085626","0.12732241571479","-1.4840018818876","-0.06100345902956","-0.10350115354149","0.58707076797673","-6.6251218290254","0.17500047584333","0.022281483335611","0.053959568874396"
"FPT","2022","2","1.404593246964","1.2217132483062","1.1491377692981","1.6193873338025","0.12389194076629","1.6271706198714","0.066915247422663","-0.10041769240873","0.58412924877728","-5.4511423806579","0.17934028328461","0.022218815753706","0.053427214316899"
"FPT","2022","3","1.2916375299593","1.2289931657272","1.1527451051747","1.6089642002793","0.13039499349782","1.9390886304754","0.098226300895977","-0.10148418022656","0.56363081555147","-4.816453112835","0.20223372377171","0.026370265096252","0.060431089169547"
"FPT","2022","4","1.0382530832972","1.2608475280113","1.1807232426886","1.5981365985735","0.10363110955896","1.4787137048082","0.081462959514104","-0.11357864028692","0.50938379134825","-3.0700179532034","0.25248907352095","0.026165722840491","0.05333236525633"
"FPT","2023","1","0.87505359671156","1.281250097296","1.1907556404745","1.6089606333013","0.12785841430286","-0.95522962151666","-0.061913117553793","-0.094327180478152","0.46668191151774","-4.2207498696584","0.2302150474529","0.029434930915985","0.055192073082974"
"FPT","2023","2","1.116583336996","1.2388053144398","1.1739776018536","1.6288297738905","0.12088877729128","2.1652056333419","0.10444519815871","-0.099187792651749","0.52754045516617","-7.6166197017226","0.20626995718516","0.02493572291604","0.052778535620039"
"FPT","2023","3","1.1866306188584","1.1961103322762","1.1429325584506","1.6006052301755","0.12638952133581","2.1295274161231","0.11207039140129","-0.10421457144156","0.54267538770581","-5.9994865246942","0.22156097249153","0.0280029852599","0.061232184988736"
"FPT","2023","4","1.0143101730882","1.2373747383594","1.183665363838","1.616629997135","0.11765496288229","2.2998514269797","0.13398811960126","-0.089592873391316","0.50355212749242","-4.5240629426487","0.24352002451968","0.028651339445958","0.057712684518595"
"FPT","2024","1","0.95494397636598","1.2977960117173","1.2338552565843","1.6089907279504","0.12758390667622","-0.36573418650205","-0.022649991783751","-0.097137272365076","0.48847639007084","-7.5300467425881","0.22721475906569","0.028988946616096","0.056671766568332"
"FPT","2024","2","0.99429868215437","1.302422474602","1.2423484693504","1.6293031557105","0.12299973233369","1.9885663075918","0.11893097671255","-0.10417768066095","0.49857059579474","-7.81365762886","0.23351360258583","0.028722110614333","0.057280467346857"
"FPT","2024","3","0.91101784502308","1.3757056899639","1.3092176332671","1.6127130282607","0.131351042585","1.5491497089953","0.10448765696107","-0.098338708160608","0.47671864885808","-9.5666085362176","0.23531293641922","0.030908599532402","0.059066885271092"
"FPT","2024","4","1.0152519727757","1.307144971961","1.2538453067215","1.6377989724319","0.11896567710987","2.5762587955476","0.15491238041653","-0.090581245831518","0.50378413542865","-3.5133042158828","0.24455303975969","0.029093417964288","0.058630567947318"
"VGI","2013","1","0.97955682858889","1.1655490247179","0.9630486801801","1.9586954032152","0.011076536983647","-20.428813960143","-0.082447084072229","-0.031460163002509","0.47803681842755","3.8401719363605","0.12362018712584","0.0013692835746246","0.0028058321537035"
"VGI","2013","2","1.1674452669036","0.88401964853779","0.64347164670197","1.5985778182107","0.1629451628048","-1.34630493384","-0.070551167129464","-0.023365073867305","0.51695112423085","-2.0059119309783","0.14536805637016","0.023687021611853","0.053493067277774"
"VGI","2013","3","1.3394771122905","1.005000984601","0.66164907128747","1.687635334968","0.19073135981705","-0.80837768627611","-0.04468127857369","-0.02127290280513","0.55059983286244","-8.9581256319019","0.14484835520201","0.027627123754941","0.067210154706687"
"VGI","2014","1","0.80015385845443","1.5383023483096","1.1555652874103","1.6673343747895","0.18852716831738","-0.7330960825958","-0.037240177302328","-0.029487510906558","0.43415686769993","-6.6413895792069","0.10365298792978","0.019541404302037","0.036014931963945"
"VGI","2014","2","0.92117595144808","1.4664391045512","1.0406826920243","1.7136507565171","0.19613354615396","1.2246775847769","0.073895640167491","-0.038202290881427","0.46872635737245","-6.5027565581518","0.12483694157103","0.024484712041341","0.048119179892187"
"VGI","2015","1","1.2095832400894","1.2762674761144","0.91001983723451","1.7641455290693","-0.021540213414001","8.8454475158915","-0.046769945046556","-0.036584249850601","0.54448155563124","0.43572039294202","0.10722556523595","-0.0023096615586192","-0.005130987234904"
"VGI","2015","2","1.9499760734697","1.377090713639","0.95767378290578","1.7708273460867","-0.19645824622708","1.3122637699524","-0.059886836025498","-0.049966262127507","0.66101419974441","0.39194753287098","0.090712774252035","-0.017821272539948","-0.05257232759163"
"VGI","2015","3","2.157583569757","1.1849276044436","0.81293935386814","1.7002603393817","0.16967152345462","1.2239490011711","0.038859954216649","-0.051470415050141","0.68330212711458","-0.66767514837135","0.09421389633972","0.015985415322556","0.050475284778243"
"VGI","2015","4","1.7563755109395","1.2131145936154","0.86060644255797","1.6628531700515","0.25954095993997","2.4841133271914","0.14745897769414","-0.06399231232698","0.63720472917018","1.3360970452675","0.088223514894137","0.022897615744903","0.063114427298153"
"VGI","2016","1","1.8818124773155","1.0206433275447","0.71470100935269","1.9551245319875","-0.24313983956334","1.3543628614834","-0.061971388430181","-0.06546188654181","0.65299615853855","1.4054959158798","0.082502035075891","-0.020059531572001","-0.057807808373297"
"VGI","2016","2","2.6620791273312","1.0082510524387","0.69972682736384","1.8275318550208","-0.23108229368055","-0.31784656663514","0.015661925615152","-0.074275020473567","0.72693107788504","0.72603374748261","0.096764830865252","-0.022360639063953","-0.081886429589888"
"VGI","2016","4","1.5539275665533","1.1642942178765","0.89659948266187","1.733682816278","-0.073434204422045","-4.4248154307359","0.080038616361019","-0.096519699240375","0.60844621707515","0.49693623214424","0.094581736215064","-0.006945534551809","-0.017738392156313"
"VGI","2017","1","1.6108499172456","1.3170715726005","1.0367707282251","1.8420094887","-0.046138315461745","-0.02643885629313","0.00024538302011196","-0.090442950110331","0.61698296275299","0.56245500546835","0.086013371649662","-0.0039685120751004","-0.010361189422864"
"VGI","2017","2","1.6028596224813","1.0067249532674","0.78634651742898","1.7750030645065","0.077486405275856","2.3254248194426","0.039959180545634","-0.091031849593343","0.61580717171113","-0.6322137976636","0.096460692579238","0.0074743923183846","0.019454793968108"
"VGI","2017","3","1.7155134212199","0.97273195009995","0.71940734129198","1.7068641853843","-0.012547612902553","-10.675390098074","0.024521864207469","-0.10292601588298","0.63174551368972","-0.082574791119163","0.084499388619185","-0.001060265618896","-0.00287916551817"
"VGI","2017","4","1.8153239011007","0.85019805441476","0.67134331596694","1.7444977609848","-0.075188138001553","-6.3782483261304","0.13250226027234","-0.089074278025559","0.64480108323983","0.50096656595502","0.1167531945874","-0.0087784553067595","-0.024714195039864"
"VGI","2018","1","1.8190733955126","0.84270914123285","0.65103944538251","1.7706276772476","-0.037275803697778","-4.6637915405118","0.033529247809282","-0.093717728443983","0.6452735137752","-0.055493012397253","0.076284961736382","-0.0028435832587779","-0.0080162699127457"
"VGI","2018","2","1.8761713925011","0.87312956425897","0.67764477499484","1.7023402452804","-0.067382316550167","-3.9335767786205","0.054040341428605","-0.094498087486005","0.65231557388852","0.36233160186458","0.079617465807037","-0.0053648092839319","-0.015430110988669"
"VGI","2018","3","1.4056165383842","1.2233882191401","1.015339527899","1.6969765646951","-0.10398246349209","-2.5493667000344","0.05504814377482","-0.094866463576101","0.58430615019314","0.47105183449009","0.07502145822749","-0.0078009160412632","-0.01876601264341"
"VGI","2018","4","1.3164605203815","1.4158316687981","1.1342763771544","1.6541909294262","0.017920314470272","31.4264471222","0.14475341520622","-0.078264993279928","0.56830690995964","-0.0080337146721197","0.076363726635944","0.001368461995438","0.0031699881860747"
"VGI","2019","1","1.3804922897011","1.1997257371614","1.0011808790354","1.6515948206199","0.019072293126605","30.132610352438","0.12354613459991","-0.085013498722697","0.579918824217","-0.20361716352235","0.063842974241124","0.001217631918801","0.0028985633943997"
"VGI","2019","2","1.354297668736","1.1840780558803","1.0141492602109","1.6436344574523","0.16003612783134","2.3669593000018","0.081687297045669","-0.099623400846215","0.57524487524261","-4.3022807355534","0.068757346690028","0.011003659524229","0.025905889965458"
"VGI","2019","3","1.3668970454732","1.4063747532309","1.1613068499376","1.6125747801687","0.012980675478742","28.143947170121","0.092717196426175","-0.092867183000476","0.57750591564067","-0.78576996172392","0.073902216474123","0.00095930068921033","0.0022705659670123"
"VGI","2019","4","1.4615745657311","1.2037843559144","1.0147503615486","1.723488499052","0.092947819593985","1.9837034147531","0.045456190417732","-0.088274648348981","0.59375595851471","-1.1370386080092","0.075423619452279","0.0070104609739758","0.017256772427589"
"VGI","2020","1","1.0662082304887","1.4953590083045","1.3484135109897","1.6202735260339","0.22365831200917","0.31841886872973","0.020128594117258","-0.095872842469744","0.51602167427071","-1.0778197892427","0.07036873462097","0.015738552403547","0.032519126512187"
"VGI","2020","2","1.0088976897411","1.5860393799935","1.4374274053739","1.6223384864666","-0.040424492291118","-11.360313891792","0.13881268566335","-0.092915159443429","0.5022145701562","-0.058617066980512","0.072899272220256","-0.0029469160678959","-0.005920052880657"
"VGI","2020","3","0.92455446793427","1.6354991600904","1.4687043530278","1.5822917056617","0.15295275152646","2.7012688500831","0.15888971714257","-0.089530933337759","0.48039922139831","-1.0882810199437","0.094457700491491","0.014447565193036","0.027805126143029"
"VGI","2020","4","0.94932439521845","1.6644345839324","1.5402507643208","1.7291868416427","-0.2612363118736","-1.7092848185076","0.12653686461182","-0.12255580671504","0.48700175175926","1.3985814244324","0.076699730019978","-0.02003675459212","-0.039058134527424"
"VGI","2021","1","0.96417301560048","1.5995618672135","1.4729529121056","1.5894611168986","-0.14277516316686","-0.43535085577751","0.017135171092136","-0.10093621257048","0.49087988071444","0.21472404367826","0.081597645003342","-0.011650117079384","-0.022882845595912"
"VGI","2021","2","0.9036407707355","1.6968064951127","1.5810084690388","1.6229559977049","0.099980154914273","3.0753521964142","0.095763503239537","-0.084386776180773","0.47469080544349","-1.7944989138177","0.092375210430821","0.009235687849112","0.017581431935356"
"VGI","2021","3","0.85882562776424","1.7773806746899","1.6673683403625","1.5557128278205","-0.0013084962161086","-383.70075333593","0.17187305137742","-0.090218527397334","0.46202592375339","-0.47944567704793","0.10195971553112","-0.00013341390196798","-0.0002479931800781"
"VGI","2021","4","0.86784802591076","1.8835594933874","1.7718258635378","1.7535338873668","-0.19020731027461","-1.3084553492601","0.064202384687885","-0.12762999006616","0.46462453790244","1.9900090430665","0.075848657422057","-0.01442696911619","-0.02694738578355"
"VGI","2022","1","0.73884465554305","2.1200887330596","1.9998244577504","1.5215713654918","0.21876821328449","4.8191063329702","0.37972713370916","-0.095371005859035","0.42490549871018","-2.5477298125275","0.10434628863573","0.022827651127706","0.039693739162013"
"VGI","2022","2","0.7145655689127","2.2903443383726","2.1701350126332","1.544163024955","0.15812237034879","2.8118650814983","0.16564168697388","-0.098076368368336","0.41676187943389","-2.2681927676262","0.11128495301575","0.017596640555003","0.030170594024142"
"VGI","2022","3","0.70661567002663","2.2603724910906","2.1235037433617","1.4298001918665","0.24748693117208","1.3104796314022","0.12119881180505","-0.10796341005044","0.41404499116992","-4.3368411736206","0.11566756042818","0.028626209566531","0.048853937819708"
"VGI","2022","4","0.72274260988816","2.0782009897888","1.9483420318506","1.5648739821239","-0.46061186998274","-1.3183666976666","0.22475257836229","-0.13150578548302","0.41953023379104","3.5053973024198","0.12184477618337","-0.05612315020545","-0.096685742260082"
"VGI","2023","1","0.70094924622879","2.1327751391894","2.015294203534","1.4989121855657","0.057346959827972","7.7062313147181","0.17245643499388","-0.11745877167051","0.41209298148247","-1.0584990238601","0.12833153588114","0.0073594234328378","0.012518005740764"
"VGI","2023","2","0.67998631646543","2.1100070130013","1.9561133267035","1.541285349285","-0.21028196452511","-1.6241890814737","0.14613875976961","-0.11483795286277","0.40475705653131","0.63715089222886","0.14138545012313","-0.029730810207158","-0.049947354325456"
"VGI","2023","3","0.69827342544478","2.1324168250388","1.9653618281186","1.4880987826004","0.15076493014606","4.7355630384399","0.30897317541529","-0.13709269808854","0.41116666785379","-2.4423041181855","0.14419425817089","0.021739437260597","0.036919508583797"
"VGI","2023","4","0.72485497197813","2.0958720442774","1.9557676541488","1.4538436560697","0.053330842080876","6.9068169051771","0.15524514113044","-0.16414454511361","0.42024111229876","-2.7049665269779","0.14442193696668","0.0077021435133844","0.01328508053395"
"VGI","2024","1","0.7240872515793","2.201256578562","2.067309267722","1.4775160178675","0.16390309204532","3.0888108361346","0.21332885311991","-0.13788677910643","0.41998295093014","-3.1130886717465","0.14280731069312","0.023406559789279","0.040354951336024"
"VGI","2024","2","0.7060443695578","2.3187105791574","2.1809829854759","1.4447482586602","0.096511016981923","3.6389367451593","0.16454892208807","-0.14787339392894","0.41384877331227","-2.2774016881447","0.15192900302854","0.014662822591334","0.02501542592377"
"VGI","2024","3","0.75166605567441","2.2385285158573","2.0978427975162","1.4805358804054","0.019529721944377","28.173156231975","0.24383881163967","-0.10324437431582","0.42911492932082","-1.440108778962","0.15302679399549","0.0029885707367714","0.0052349779145844"
"VGI","2024","4","0.76825802762709","2.1671389322651","2.0438776306961","1.4670889067257","0.34456450050054","1.215804605568","0.17985441357079","-0.12147715879298","0.43447167530072","5.5798069787061","0.15199290822231","0.052371360501244","0.092606078624077"
"ABC","2016","1","0.59224788976366","2.4666776638498","2.365065489058","1.9795333809911","0.010575039819839","2.4083214713555","0.097387395127881","-0.0017865126169889","0.37195708882464","-42.968643682163","1.4202676343692","0.015019386788283","0.023914586919188"
"ABC","2016","2","0.70424397381876","2.3428688297747","2.1247383025445","1.9792523842188","0.011468768541879","-3.5578985959785","-0.16737529323368","-0.0019740964994506","0.41322955201111","-42.666096812351","1.6700344253998","0.019153238281879","0.032641790921008"
"ABC","2016","3","0.68653528366178","2.3695039669862","2.191439594831","1.9809358359058","0.011835620309221","0.44880159078708","0.02302239103648","-0.0017017609400745","0.40706843806504","-43.983838160391","1.7388393490539","0.020580242314135","0.034709304809097"
"ABC","2016","4","0.71608838117275","2.3099450356037","2.1023469915296","1.9807031263035","0.011474013516889","-0.60512586239751","-0.028472299473318","-0.0021635522899591","0.41727942979451","-29.99569817052","1.6891737363651","0.019381602283426","0.033260542487099"
"ABC","2017","1","0.57290363502878","2.6507730690675","2.3814112651025","1.9903413869187","0.0015697009317418","24.010912416617","0.20336388515111","-0.0022582705484012","0.3642331432582","-6.8466366138914","1.9330970526678","0.00303438424472","0.0047727940085941"
"ABC","2017","2","0.25040785908943","4.926915910332","4.7146889972318","1.9875355671729","0.21276054596645","-0.5282011762025","-0.70445130518817","-0.002174912657786","0.20026094467431","-8.3416284605411","1.2202339021931","0.25961763123738","0.3246279264574"
"ABC","2017","3","0.1994739208039","5.9688938802549","5.4395646245492","1.9917804357217","0.01731759012175","-15.256559002879","-0.8566013530446","-0.0027490821856935","0.16630117365971","-25.189660004084","0.50598603780556","0.0087624588100448","0.010510340824767"
"ABC","2017","4","0.29998923249893","3.5466492733619","3.2088261826698","1.9934298679772","0.013667369251249","-7.3863672967253","-0.23882270379563","-0.0028651886616688","0.23076285941405","-30.32890682845","0.5234858455021","0.0071546743482796","0.0093009996147997"
"ABC","2018","1","0.32179602973893","4.0251783786237","3.7185936067993","1.9793228324428","0.011283846574985","5.5731498808638","0.087744184547611","-0.0049324337801025","0.24345362105717","-35.261134580699","0.32677302952806","0.0036872567300377","0.004873801306392"
"ABC","2018","2","0.19996411580789","5.9950729980539","5.4710896313401","1.9480490901699","0.026618722756424","-4.0602369720204","-0.13577141322167","-0.0089009154604456","0.16664174634361","-9.157082191303","0.19635082051179","0.0052266080541998","0.0062717421124323"
"ABC","2018","3","0.27127261769168","4.6237067831004","3.8366570450771","1.9266042203174","0.056877401581158","-7.4568491252793","-0.32243584369011","-0.010501185895051","0.21338665988437","-82.64493323504","0.15471226921492","0.008799631865669","0.011186731036592"
"ABC","2018","4","0.47765475067055","3.0191383397631","2.512795863246","1.9655036102362","0.027997031385163","-5.7215689958803","-0.24787437825594","-0.0065488058026917","0.3232519304349","-41.351325947059","0.48778138222725","0.013656430667315","0.02017948965276"
"ABC","2019","1","0.28634719026555","4.4332603819678","3.7864875811252","1.9584954049193","0.020273444531762","11.64324552724","0.52697785600101","-0.0061677629268624","0.22260490202994","-16.241147118597","0.47581424228158","0.0096463936483179","0.012408611365709"
"ABC","2019","2","0.37971136526881","3.5627769846416","3.1259602510086","1.9607549885606","0.023366107896924","-10.599356682612","-0.37049800297766","-0.012260684447274","0.27521072510324","-23.890217140621","0.39852936893726","0.0093120802346808","0.012847982934084"
"ABC","2019","3","0.28515905861869","4.2770055892067","3.5657614890301","1.9739547201986","0.010670043596157","1.3801095688484","0.064461309007077","-0.0039360762257689","0.22188619899328","-35.915178582829","0.92867476016191","0.0099090001775778","0.012734641340068"
"ABC","2019","4","0.51150577234492","2.7819282360481","2.2333498475049","1.9817051359256","0.0059474502573899","-14.922781569738","-0.29859596751393","-0.0071862901527951","0.33840808398064","-10.14274915266","1.1112148107638","0.0066088948122926","0.0099893826576006"
"ABC","2020","1","0.30318940542501","4.0253942387604","3.4948172714137","1.9759782306723","0.0082218514462705","6.9323444844669","0.34841367252232","-0.0047235297103824","0.23265183415616","-15.33730364024","1.365947600157","0.01123061825188","0.014635622722223"
"ABC","2020","2","0.26082690200589","4.552175770235","4.0156827316899","1.9745928058733","0.012512905665852","1.7405008100421","0.13703491104414","-0.005135055813249","0.20686971509803","-39.668195080167","1.243237702477","0.015556516091324","0.019614073989429"
"ABC","2020","3","0.39896804647448","3.0513063405289","2.9443501865416","1.984140743995","0.011910800591801","-9.3286630639483","-0.48474043451173","-0.0031638473298817","0.28518739043391","-7.4043129252846","1.2066137911352","0.014371736257527","0.02010559979664"
"ABC","2020","4","0.53570214642035","2.4921148500165","2.4178873351353","1.9681466169703","0.0082654242267615","-27.866022264701","-0.34706662493312","-0.0059262243736148","0.34883206204344","-3.7198512395319","0.51373108813291","0.0042462053818943","0.0065209067191167"
"ABC","2021","1","1.2091031894832","1.5139652974169","1.4684774425928","1.9648386617748","0.019998499833431","2.1772888872763","0.037209406741215","-0.0013473029511815","0.54732761929788","-5.6225229868918","0.46046247564183","0.0092085587424241","0.020342656488432"
"ABC","2021","2","1.1775533775617","1.48548946932","1.4415324332584","1.9586788493674","0.0057534129306754","4.0215321266456","0.023696655483881","-0.003318100603455","0.54076900694864","-0.91075272824901","0.54501936868817","0.0031357214832791","0.0068282009070071"
"ABC","2021","3","1.2272068628185","1.4187553471444","1.3784771071694","1.9628791651254","0.0073499747410175","3.7128277417127","0.019201062893768","-0.002966572311676","0.55100713063783","-1.6630804542555","0.38173399196767","0.0028057351987501","0.0062489526899077"
"ABC","2021","4","-5.2012338680192","0.586142262055","0.57175576571674","1.9590407069401","-0.48222389023871","0.04256790439127","-0.021715900707109","-0.0023314416044804","1.2380253114715","86.268442403174","1.3015881687548","-0.62765691022563","2.6369334687362"
"ABC","2022","1","-4.9323406010799","0.5722362396941","0.56001904864442","1.9292324494226","0.014035084122896","22.895300711352","0.10382151625979","-0.0011412043944068","1.254301471171","-3.7305936337185","0.4026238449776","0.0056508595341445","-0.022221104377116"
"ABC","2022","2","-5.5461321565226","0.60658147750287","0.60402071027426","1.8922024224717","0.0386218665632","-2.4553803288337","-0.037969984546504","-0.0013908329026702","1.2199672085127","-12.484518049304","0.48544121286823","0.018748645747675","-0.085233821324755"
"ABC","2022","3","-4.8135049922048","0.60648153982009","0.60302466621101","1.9344688639215","0.015570337320722","15.042574858719","0.086361105593557","-0.00040543708151139","1.2622259580213","-6.1697306675625","0.46183955615741","0.0071909976774235","-0.027422905541787"
"ABC","2022","4","0.36634424138837","2.9552049508506","2.9472829267068","1.9728397841736","3.2625053617161","0.1386657980996","0.53496737283991","-0.0013288657103431","0.26812001711671","-1506.2920800295","0.30543071914057","0.9964693588289","1.3615201701558"
